PROVINCIA,MUNICIPIO,INSTITUCION_EDUCATIVA,SEDE_EDUCATIVA,ZONA,PROYECTOS_CONECTIVIDAD_2024,OPERADOR,ESTADO,MEDIO_ENLACE,ANCHO_BANDA_SUBIDA_MB,ANCHO_BANDA_DESCARGA_MB,FINALIZACION_CONTRATO,LATITUD,LONGITUD
LENGUPÁ,MIRAFLORES,I.E. TECNICA MIRAFLORES,ESC CHAPACIA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.163706001,-73.10151473
LENGUPÁ,MIRAFLORES,I.E. SERGIO CAMARGO,ESC ESTANCIA Y TABLÓN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.168512512,-73.16428491
LENGUPÁ,MIRAFLORES,I.E. SERGIO CAMARGO,ESC GUAMAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.182146824,-73.16012085
LENGUPÁ,MIRAFLORES,I.E. TECNICA MIRAFLORES,ESC LA RUSA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.233340927,-73.19578183
LENGUPÁ,MIRAFLORES,I.E. TECNICA MIRAFLORES,ESC LADERAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.153283962,-73.13830119
LENGUPÁ,MIRAFLORES,I.E. TECNICA MIRAFLORES,ESC MATARREDONDA ABAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.164657785,-73.14648654
LENGUPÁ,MIRAFLORES,I.E. TECNICA MIRAFLORES,ESC MATARREDONDA ARRIBA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.155948958,-73.15081716
LENGUPÁ,MIRAFLORES,I.E. TECNICA MIRAFLORES,ESC MORRO ABAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.145764865,-73.11978899
LENGUPÁ,MIRAFLORES,I.E. TECNICA MIRAFLORES,ESC RUSITA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.221443622,-73.18364658
LENGUPÁ,MIRAFLORES,I.E. TECNICA MIRAFLORES,ESC SANTOS ACOSTA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.2171249,-73.15250658
LENGUPÁ,MIRAFLORES,I.E. TECNICA MIRAFLORES,ESC SUNA ARRIBA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.202598291,-73.17712686
SUGAMUXI,MONGUA,I.E. TECNICA LISANDRO CELY,ESC BURICI,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.708611,-72.795278
SUGAMUXI,MONGUA,I.E. TECNICA LISANDRO CELY,ESC CANDELARIA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.738333,-72.781389
SUGAMUXI,MONGUA,I.E. TECNICA LISANDRO CELY,ESC DIVINO NIÑO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.751667,-72.784444
SUGAMUXI,MONGUA,I.E. TUNJUELO,ESC DUCE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.742222,-72.760833
SUGAMUXI,MONGUA,I.E. TECNICA LISANDRO CELY,ESC DUZMON,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.751667,-72.780278
SUGAMUXI,MONGUA,I.E. TUNJUELO,ESC LA LEONERA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.756944,-72.760833
SUGAMUXI,MONGUA,I.E. TECNICA LISANDRO CELY,ESC PALO ARMADO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.65828421,-72.61002278
SUGAMUXI,MONGUA,I.E. TECNICA LISANDRO CELY,ESC SALINA DE GAMEZA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.727653,-72.644543
SUGAMUXI,MONGUA,I.E. TECNICA LISANDRO CELY,ESC SALINA DE MONGUA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.685,-72.630833
SUGAMUXI,MONGUÍ,I.E. TECNICA JOSE ACEVEDO Y GOMEZ,ESC LA CHACARA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.741686055,-72.85228232
SUGAMUXI,MONGUÍ,I.E. TECNICA DE MONGUI,ESC RURAL SAN ISIDRO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.713632209,-72.84783273
SUGAMUXI,MONGUÍ,I.E. TECNICA DE MONGUI,ESC RURAL TEGUA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.718333,-72.843056
SUGAMUXI,MONGUÍ,I.E. TECNICA DE MONGUI,ESC RURAL VILLA GOMEZ,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.6964179,-72.85007089
RICAURTE,MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,ESC BELTRAN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.806903,-73.613496
RICAURTE,MONIQUIRÁ,I.E. TECNICA JORDAN,ESC CANOAS Y SAN RAFAEL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.914722,-73.570556
RICAURTE,MONIQUIRÁ,I.E. HERNANDO GELVEZ SUAREZ,ESC CARLOS ALBERTO GUERRERO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.846953,-73.521122
RICAURTE,MONIQUIRÁ,I.E. HERNANDO GELVEZ SUAREZ,ESC COLORADO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.865009,-73.537511
RICAURTE,MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,ESC COPER,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.805556,-73.56
RICAURTE,MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,ESC CORALINA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.830833,-73.587778
RICAURTE,MONIQUIRÁ,I.E. TECNICA LA LAJA,ESC DANILO DE JESUS PINILLA MONROY,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.805556,-73.56
RICAURTE,MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,ESC EL CHOVO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.839167,-73.574444
RICAURTE,MONIQUIRÁ,I.E. TECNICA ANTONIO NARIÑO,ESC JAIRO ANIBAL NIÑO,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.874940346,-73.57546565
RICAURTE,MONIQUIRÁ,I.E. TECNICA JORDAN,ESC JORDAN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.914722,-73.555
RICAURTE,MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,ESC LA CAPILLA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.793611,-73.606389
RICAURTE,MONIQUIRÁ,I.E. TECNICA LA LAJA,ESC LA HOYA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,,
RICAURTE,MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,ESC MONJAS ALTO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.801944,-73.514167
RICAURTE,MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,ESC PILA GRANDE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.850278,-73.592778
RICAURTE,MONIQUIRÁ,I.E. HERNANDO GELVEZ SUAREZ,ESC SAN CRISTOBAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.847521,-73.561867
RICAURTE,MONIQUIRÁ,I.E. SERAFIN LUENGAS CHACON,ESC SAN ESTEBAN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.889437412,-73.60018962
RICAURTE,MONIQUIRÁ,I.E. SERAFIN LUENGAS CHACON,ESC SAN VICENTE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.891993,-73.609203
RICAURTE,MONIQUIRÁ,I.E. MARCO FIDEL SUAREZ,ESC TIERRA DE GOMEZ,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.806944,-73.590833
RICAURTE,MONIQUIRÁ,I.E. TECNICA ANTONIO NARIÑO,SEDE LUIS CARLOS GALAN SARMIENTO,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.8755252851808,-73.566078333622
CENTRO,MOTAVITA,I.E. TECNICA AMBIENTAL SOTE PANELAS,CEN EDUC BARRO HONDO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,,
CENTRO,MOTAVITA,I.E. TECNICA AMBIENTAL SOTE PANELAS,CENT EDUC FRUTILLAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.578621,-73.370564
CENTRO,MOTAVITA,I.E. TECNICA AMBIENTAL SOTE PANELAS,CENT EDUC QUEBRADA HONDA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.612532745,-73.39442742
OCCIDENTE,MUZO,I.E. SAN MARCOS,ESC AGUITA ALTA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.582610237,-74.12117488
OCCIDENTE,MUZO,I.E. NUESTRA SEÑORA DE LA NAVAL,ESC ISABI,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.462768287,-74.1356652
OCCIDENTE,MUZO,I.E. CONCHA MEDINA DE SILVA,ESC LA CAÑADA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.526450992,-74.08858816
OCCIDENTE,MUZO,I.E. CONCHA MEDINA DE SILVA,ESC LA ISLA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.54,-74.143056
OCCIDENTE,MUZO,I.E. NUESTRA SEÑORA DE LA NAVAL,ESC MANDARINOS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.534517365,-74.07484677
OCCIDENTE,MUZO,I.E. SAN MARCOS,ESC MISUCHA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.582829148,-74.15691438
OCCIDENTE,MUZO,I.E. CONCHA MEDINA DE SILVA,ESC PAITA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.52230835,-74.12663812
OCCIDENTE,MUZO,I.E. NUESTRA SEÑORA DE LA NAVAL,ESC SAN ANTONIO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.475766093,-74.13939203
OCCIDENTE,MUZO,I.E. NUESTRA SEÑORA DE LA NAVAL,ESC SURATA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.4825773,-74.14072869
OCCIDENTE,MUZO,I.E. NUESTRA SEÑORA DE LA NAVAL,ESC VERDUN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.448039424,-74.1248565
MÁRQUEZ,NUEVO COLÓN,I.E. NUESTRA SEÑORA DE LA ANTIGUA,COL DE EDU BAS GONZALO SUAREZ RENDON,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.341646,-73.468755
MÁRQUEZ,NUEVO COLÓN,I.E. LLANO GRANDE,ESC ALFARAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.396394329,-73.43666745
MÁRQUEZ,NUEVO COLÓN,I.E. NUESTRA SEÑORA DE LA ANTIGUA,ESC JABONERA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.378072479,-73.45220533
MÁRQUEZ,NUEVO COLÓN,I.E. NUESTRA SEÑORA DE LA ANTIGUA,ESC SORCA ABAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.308734985,-73.46422161
MÁRQUEZ,NUEVO COLÓN,I.E. LLANO GRANDE,ESC ZAPATERO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.388351751,-73.42067748
CENTRO,OICATÁ,I.E. NICOLAS CUERVO Y ROJAS,COL ESTATAL NICOLAS CUERVO Y R - SECCION A,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.593656823,-73.30961256
OCCIDENTE,OTANCHE,I.E. SAN JOSE DE NAZARETH,ESC ALTAZOR,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.817040346,-74.13909036
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC ALTOSANO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.62733,-74.174937
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC LA LLANO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,,
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC BARROBLANCO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.690389,-74.191954
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC BUZAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.657659,-74.226942
OCCIDENTE,OTANCHE,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,ESC CAMILO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.659167,-74.181389
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC CAYETANO VASQUEZ,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.599323,-74.180791
OCCIDENTE,OTANCHE,I.E. SAN JOSE DE NAZARETH,ESC CHAQUIPAY,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.791044734,-74.13379606
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC CORTADERAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.656944,-74.182222
OCCIDENTE,OTANCHE,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,ESC EL CARMEN,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.802508,-74.23806
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC EL ENCANTO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.677879,-74.241246
OCCIDENTE,OTANCHE,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,ESC EL OASIS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,,
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC EL RAMAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.613096,-74.204803
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC EL ROBLE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.76101,-74.194055
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC LA LAGUNA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.657222,-74.181944
OCCIDENTE,OTANCHE,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,ESC LA YE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.802508,-74.23806
OCCIDENTE,OTANCHE,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,ESC LOS COCOS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.659167,-74.181389
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC PALENQUE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.656944,-74.174722
OCCIDENTE,OTANCHE,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,ESC PENJAMO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.756802,-74.237739
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC PLATANILLAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.661235,-74.255645
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC SABRIPA LA NUEVA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,,
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC SAN ANTONIO DE LA COBRE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,,
OCCIDENTE,OTANCHE,I.E. SAN JOSE DE NAZARETH,ESC SAN PABLAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.816385994,-74.11368962
OCCIDENTE,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,ESC SEVILLA LA NUEVA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.625833,-74.181667
NEIRA,PACHAVITA,I.E. TECNICA HONORIO ANGEL Y OLARTE,CONC URB OSPINA PEREZ,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.1382371371856,-73.395042086092
NEIRA,PACHAVITA,I.E. TECNICA HONORIO ANGEL Y OLARTE,ESC BUENAVISTA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.130556,-73.378611
NEIRA,PACHAVITA,I.E. TECNICA HONORIO ANGEL Y OLARTE,ESC PLATANILLAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.127778,-73.378056
NEIRA,PACHAVITA,I.E. TECNICA HONORIO ANGEL Y OLARTE,ESC SACANECA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.171111,-73.399722
NEIRA,PACHAVITA,I.E. TECNICA HONORIO ANGEL Y OLARTE,ESC SUAQUIRA ABAJO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.213056,-73.391111
NEIRA,PACHAVITA,I.E. TECNICA HONORIO ANGEL Y OLARTE,ESC SUAQUIRA ARRIBA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.139746393,-73.39607465
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,CENT EDUC YAMUNTICA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.140814,-73.048729
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC CALIFORNIAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.091857116,-73.01750954
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC CARACOLES,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.123123234,-73.05986395
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC CHIRIRE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.204453211,-72.95002803
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC COLOMBIA CHIQUITA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.03774389,-73.0759491
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC CORTADERAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.095093183,-73.06348073
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC MOCHILERO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.106181471,-73.04458781
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC PAN DE AZÚCAR,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.118411901,-73.09208185
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC RURAL AGUA BLANCA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.063889,-73.011389
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC RURAL CANALES,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.013687,-73.018456
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC RURAL GUADUAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.026179709,-73.03173872
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC RURAL GUAMAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.118179,-72.977638
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC RURAL MINCHO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.120220291,-73.06486082
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC RURAL OSO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.136876518,-73.04863289
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC RURAL PARAISO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.039219156,-72.94493598
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC RURAL PORVENIR,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.172140131,-73.00423215
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,ESC YAMUNTA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.126835193,-73.08342061
LENGUPÁ,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,SEDE SANTA RITA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.016185973,-72.98038995
TUNDAMA,PAIPA,I.E. TECNICA AGRICOLA,CENT EDUC ALTO PLATEADO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.778889,-73.117778
TUNDAMA,PAIPA,I.E. TECNICA AGRICOLA,CENT EDUC LA ESPERANZA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.750639669,-73.11322561
TUNDAMA,PAIPA,I.E. TOMAS VASQUEZ RODRIGUEZ,CENT EDUC MARCURA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.804444,-73.134167
TUNDAMA,PAIPA,I.E. TECNICA AGRICOLA,CENT EDUC SAN JOSE,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.73624393,-73.1326777
TUNDAMA,PAIPA,I.E. TOMAS VASQUEZ RODRIGUEZ,CENT EDUC SATIVA,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.778889,-73.117778
TUNDAMA,PAIPA,I.E. TECNICA AGRICOLA,CONC ISIDRO RIVERA,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.779020148,-73.1062939
TUNDAMA,PAIPA,I.E. ARMANDO SOLANO,CONC PABLO SOLANO,URBANA,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.78792654,-73.11321954
TUNDAMA,PAIPA,I.E. TECNICA PANTANO DE VARGAS,ESC CAÑOS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.736944,-73.0725
TUNDAMA,PAIPA,I.E. TECNICA PANTANO DE VARGAS,ESC EL CHITAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.736944,-73.0725
TUNDAMA,PAIPA,I.E. TECNICA AGROPECUARIA DE PALERMO,ESC EL CURIAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.875556,-73.187222
TUNDAMA,PAIPA,I.E. TOMAS VASQUEZ RODRIGUEZ,ESC EL VENADO,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.968611,-73.1975
TUNDAMA,PAIPA,I.E. EL ROSARIO,ESC MIRABAL,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.769722,-73.110833
TUNDAMA,PAIPA,I.E. TECNICA PANTANO DE VARGAS,ESC PANTANO DE VARGAS,RURAL,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,NA,0.0,0,NA,5.753376049,-73.08687308
